artistName,account_uuid,tour_name,tour_uuid,show_uuid,showDate,showEndDate,state,attendance,capacity,currencyFormat,location
Macklemore (MH),acct_ebd355ba-8192-4bec-9cc1-ceb5945628f2,Macklemore EU Tour 23' (Apr - Aug),tour_a181e9c8-a804-4cde-99b2-4aa3281897ea,show_a827ec35-508c-443f-8a92-594ced84d268,2023-05-03,2023-05-03,DONE,3450,5300,EUR,"Milan, , Italy"
Macklemore (MH),acct_ebd355ba-8192-4bec-9cc1-ceb5945628f2,Macklemore EU Tour 23' (Apr - Aug),tour_a181e9c8-a804-4cde-99b2-4aa3281897ea,show_b3066fb2-87e6-45ae-9bd4-74ab47fcdb4f,2023-05-04,2023-05-04,DONE,3480,2650,EUR,"Milan, , Italy"
Macklemore (MH),acct_ebd355ba-8192-4bec-9cc1-ceb5945628f2,Macklemore EU Tour 23' (Apr - Aug),tour_a181e9c8-a804-4cde-99b2-4aa3281897ea,show_ccb30e70-df24-4533-afe9-e48bea38ced1,2023-05-06,2023-05-06,DONE,1439,1550,DKK,"Copenhagen, , Denmark"
Macklemore (MH),acct_ebd355ba-8192-4bec-9cc1-ceb5945628f2,Macklemore EU Tour 23' (Apr - Aug),tour_a181e9c8-a804-4cde-99b2-4aa3281897ea,show_add1c9c0-e417-4540-90f3-bba791778478,2023-05-08,2023-05-08,DONE,1648,1750,NOK,"Oslo, , Norway"
Macklemore (MH),acct_ebd355ba-8192-4bec-9cc1-ceb5945628f2,Macklemore EU Tour 23' (Apr - Aug),tour_a181e9c8-a804-4cde-99b2-4aa3281897ea,show_62938d14-a03f-44a6-b9aa-ba9e6f459b79,2023-05-11,2023-05-11,DONE,0,0,SEK,"Stockholm, Sweden, Sweden"
Macklemore (MH),acct_ebd355ba-8192-4bec-9cc1-ceb5945628f2,One-Off Seattle 2023,tour_ccf33901-1a69-40bb-8147-6fa40fe658d8,show_5c1a6efc-986d-4a71-bc63-555accfff547,2023-03-06,2023-03-06,DONE,650,650,USD,"Seattle, WA, United States"
Marina (MH),acct_afe8daef-ee2d-4407-9142-9a1e007d82e4,PATD Support Tour,tour_4609fe5d-2ad1-4bae-86b9-98608e98bcaa,show_8902d47a-05a4-49a7-926a-d251612b26cb,2022-09-16,2022-09-16,CANCELLED,0,0,USD,"Milwaukee, , United States"
Marina (MH),acct_afe8daef-ee2d-4407-9142-9a1e007d82e4,PATD Support Tour,tour_4609fe5d-2ad1-4bae-86b9-98608e98bcaa,show_f4f251e2-0d29-4194-94c6-f13ff82aad87,2022-09-17,2022-09-17,CANCELLED,0,0,USD,"Chicago, IL, United States"
Marina (MH),acct_afe8daef-ee2d-4407-9142-9a1e007d82e4,PATD Support Tour,tour_4609fe5d-2ad1-4bae-86b9-98608e98bcaa,show_38cd4e42-09d1-431b-bd8d-faac06a38c39,2022-09-20,2022-09-20,DONE,7160,0,USD,"Detroit, , United States"
Marina (MH),acct_afe8daef-ee2d-4407-9142-9a1e007d82e4,PATD Support Tour,tour_4609fe5d-2ad1-4bae-86b9-98608e98bcaa,show_c8866399-7e61-47a3-a49e-fbb72e9fd0d9,2022-09-21,2022-09-21,DONE,8446,0,USD,"Columbus, , United States"
Marina (MH),acct_afe8daef-ee2d-4407-9142-9a1e007d82e4,PATD Support Tour,tour_4609fe5d-2ad1-4bae-86b9-98608e98bcaa,show_24d3b568-048d-455b-aee4-3b93d73ce1da,2022-09-23,2022-09-23,DONE,11492,13595,USD,"New York City, NY, United States"
Marina (MH),acct_afe8daef-ee2d-4407-9142-9a1e007d82e4,PATD Support Tour,tour_4609fe5d-2ad1-4bae-86b9-98608e98bcaa,show_aafc0610-d6fe-4bdb-b59e-546133845e34,2022-09-25,2022-09-25,CANCELLED,0,14770,CAD,"Toronto, ON, Canada"
Marina (MH),acct_afe8daef-ee2d-4407-9142-9a1e007d82e4,PATD Support Tour,tour_4609fe5d-2ad1-4bae-86b9-98608e98bcaa,show_d7968cb4-7d10-4629-8e5d-1270b98e0922,2022-09-27,2022-09-27,CANCELLED,0,21273,CAD,"Montreal, QC, Canada"
Marina (MH),acct_afe8daef-ee2d-4407-9142-9a1e007d82e4,PATD Support Tour,tour_4609fe5d-2ad1-4bae-86b9-98608e98bcaa,show_81a6d5fe-c31d-4a62-99d3-c9600693560b,2022-09-28,2022-09-28,DONE,9304,10000,USD,"Boston, Massachusetts, United States"
Marina (MH),acct_afe8daef-ee2d-4407-9142-9a1e007d82e4,PATD Support Tour,tour_4609fe5d-2ad1-4bae-86b9-98608e98bcaa,show_8f19d5c4-c45b-474d-80f3-9785a7da939b,2022-09-30,2022-09-30,DONE,8795,19500,USD,"Philadelphia, PA, United States"
Marina (MH),acct_afe8daef-ee2d-4407-9142-9a1e007d82e4,PATD Support Tour,tour_4609fe5d-2ad1-4bae-86b9-98608e98bcaa,show_3e30ec64-6424-48cd-8a64-b1408e778707,2022-10-01,2022-10-01,DONE,9285,12716,USD,"Washington, DC, United States"
Marina (MH),acct_afe8daef-ee2d-4407-9142-9a1e007d82e4,PATD Support Tour,tour_4609fe5d-2ad1-4bae-86b9-98608e98bcaa,show_1cfa26b5-eec2-4cca-ae6d-71023749322b,2022-10-02,2022-10-02,DONE,8797,18639,USD,"Raleigh, NC, United States"
Marina (MH),acct_afe8daef-ee2d-4407-9142-9a1e007d82e4,PATD Support Tour,tour_4609fe5d-2ad1-4bae-86b9-98608e98bcaa,show_f0820efd-6446-4ea2-8b20-2426d8f7c4c3,2022-10-04,2022-10-04,DONE,6313,20737,USD,"Sunrise, FL, United States"
Marina (MH),acct_afe8daef-ee2d-4407-9142-9a1e007d82e4,PATD Support Tour,tour_4609fe5d-2ad1-4bae-86b9-98608e98bcaa,show_ed8b3005-3c28-4df2-845e-0d31b431d592,2022-10-05,2022-10-05,DONE,9542,0,USD,"Tampa, Florida, United States"
Marina (MH),acct_afe8daef-ee2d-4407-9142-9a1e007d82e4,PATD Support Tour,tour_4609fe5d-2ad1-4bae-86b9-98608e98bcaa,show_b11ff813-ef43-47c7-9cdf-264a3857c4b1,2022-10-07,2022-10-07,DONE,5535,13000,USD,"Duluth, GA, United States"
Marina (MH),acct_afe8daef-ee2d-4407-9142-9a1e007d82e4,PATD Support Tour,tour_4609fe5d-2ad1-4bae-86b9-98608e98bcaa,show_7174a4d8-d771-437e-8972-76f5959fcbf5,2022-10-08,2022-10-08,DONE,8806,20000,USD,"Nashville, TN, United States"
Marina (MH),acct_afe8daef-ee2d-4407-9142-9a1e007d82e4,PATD Support Tour,tour_4609fe5d-2ad1-4bae-86b9-98608e98bcaa,show_20b6c476-139e-4d08-9f36-cd5c59601b38,2022-10-09,2022-10-09,DONE,6331,12914,USD,"St Louis, , United States"
Marina (MH),acct_afe8daef-ee2d-4407-9142-9a1e007d82e4,PATD Support Tour,tour_4609fe5d-2ad1-4bae-86b9-98608e98bcaa,show_bd17d6aa-2532-4ade-bd6a-3b0a544614ee,2022-10-11,2022-10-11,DONE,8918,20000,USD,"Denver, CO, United States"
Marina (MH),acct_afe8daef-ee2d-4407-9142-9a1e007d82e4,PATD Support Tour,tour_4609fe5d-2ad1-4bae-86b9-98608e98bcaa,show_1dc94013-0d5b-4c57-b4db-f89593e1b78d,2022-10-13,2022-10-13,DONE,8417,15000,USD,"Salt Lake City, UT, United States"
Marina (MH),acct_afe8daef-ee2d-4407-9142-9a1e007d82e4,PATD Support Tour,tour_4609fe5d-2ad1-4bae-86b9-98608e98bcaa,show_e770a0bc-28ba-4953-9024-5f1c4ad5b09b,2022-10-15,2022-10-15,DONE,7510,7500,USD,"Portland, OR, United States"
Marina (MH),acct_afe8daef-ee2d-4407-9142-9a1e007d82e4,PATD Support Tour,tour_4609fe5d-2ad1-4bae-86b9-98608e98bcaa,show_cbfc5f7d-38b4-4b6d-abe1-e1071b429124,2022-10-16,2022-10-16,DONE,8506,17459,USD,"Seattle, WA, United States"
Marina (MH),acct_afe8daef-ee2d-4407-9142-9a1e007d82e4,PATD Support Tour,tour_4609fe5d-2ad1-4bae-86b9-98608e98bcaa,show_f88c7679-efc0-4494-a3c5-f8cd1cb112db,2022-10-19,2022-10-19,DONE,11301,12000,USD,"Inglewood, CA, United States"
Marina (MH),acct_afe8daef-ee2d-4407-9142-9a1e007d82e4,PATD Support Tour,tour_4609fe5d-2ad1-4bae-86b9-98608e98bcaa,show_a9c4efed-e9dc-4c32-bffc-c3639abcdd96,2022-10-21,2022-10-21,DONE,9014,20000,USD,"Las Vegas, NV, United States"
Marina (MH),acct_afe8daef-ee2d-4407-9142-9a1e007d82e4,PATD Support Tour,tour_4609fe5d-2ad1-4bae-86b9-98608e98bcaa,show_1213c7f6-12ed-4305-9927-cedfec183185,2022-10-23,2022-10-23,DONE,9199,0,USD,"Phoenix, AZ, United States"
Marina (MH),acct_afe8daef-ee2d-4407-9142-9a1e007d82e4,PATD Support Tour,tour_4609fe5d-2ad1-4bae-86b9-98608e98bcaa,show_2e34fae5-6d86-4b13-9cb7-a8687c143eae,2022-10-25,2022-10-25,DONE,7061,12000,USD,"San Francisco, CA, United States"
Marina (MH),acct_afe8daef-ee2d-4407-9142-9a1e007d82e4,PATD Support Tour,tour_4609fe5d-2ad1-4bae-86b9-98608e98bcaa,show_27a6aae1-b04e-4384-bbeb-e1ca53c84c08,2022-10-28,2022-10-28,ACTIVE,0,0,USD,"Chicago, IL, United States"
Marvelous 3,acct_463af93f-4a88-4da3-968f-eb1042a060aa,First Tour,tour_72a5eb56-a841-4652-8042-660a1b709e46,show_8db2ff1d-9ed2-47de-b3ff-211183383902,2023-10-27,2023-10-29,DONE,5271,7686,USD,"Atlanta, GA, United States"
Marvelous 3,acct_463af93f-4a88-4da3-968f-eb1042a060aa,First Tour,tour_72a5eb56-a841-4652-8042-660a1b709e46,show_81b6de53-5b1b-4222-b8b1-48697de09dbf,2023-11-02,2023-11-03,DONE,1797,3000,USD,"Chicago, IL, United States"
Masiwei (MH),acct_1e8ec2ac-82f8-40de-ac65-1cfb62314363,Masiwei 23',tour_50ad1d28-8d99-4dda-acf5-03ba20abbe9c,show_aff2416e-46f7-436a-beb9-e6d9293fdeae,2023-05-17,2023-05-17,DONE,511,600,USD,"San Francisco, CA, United States"
Masiwei (MH),acct_1e8ec2ac-82f8-40de-ac65-1cfb62314363,Masiwei 23',tour_50ad1d28-8d99-4dda-acf5-03ba20abbe9c,show_cb925027-add5-44c0-8e7b-5ab80f050861,2023-05-18,2023-05-18,DONE,500,500,USD,"West Hollywood, CA, United States"
Masiwei (MH),acct_1e8ec2ac-82f8-40de-ac65-1cfb62314363,Masiwei 23',tour_50ad1d28-8d99-4dda-acf5-03ba20abbe9c,show_23990bf1-3658-4c6e-957a-af599e526831,2023-05-23,2023-05-23,DONE,622,350,USD,"Chicago, IL, United States"
Masiwei (MH),acct_1e8ec2ac-82f8-40de-ac65-1cfb62314363,Masiwei 23',tour_50ad1d28-8d99-4dda-acf5-03ba20abbe9c,show_3c3566ad-8d34-46fd-a63a-543d80e10021,2023-05-24,2023-05-24,CANCELLED,0,850,CAD,"Toronto, ON, Canada"
Masiwei (MH),acct_1e8ec2ac-82f8-40de-ac65-1cfb62314363,Masiwei 23',tour_50ad1d28-8d99-4dda-acf5-03ba20abbe9c,show_910b2091-83f3-4a45-9176-9e1416f46ec4,2023-05-26,2023-05-27,CANCELLED,0,1000,CAD,"Vancouver, BC, Canada"
Matt And Kim,acct_1f24a0be-0f18-42ca-a727-ad781fb73e17,Sept - Oct US 2023,tour_d19e9f1a-e204-429d-88c4-e0bbc26cea2a,show_8a6a9061-9b25-40e5-83f0-79345c953ab9,2023-09-02,2023-09-02,ACTIVE,796,35000,USD,"Seattle, WA, United States"
Matt And Kim,acct_1f24a0be-0f18-42ca-a727-ad781fb73e17,Sept - Oct US 2023,tour_d19e9f1a-e204-429d-88c4-e0bbc26cea2a,show_e2a5cf6e-a742-4ba5-885c-38c1aa90d47b,2023-09-07,2023-09-07,DONE,796,1000,USD,"Santa Ana, CA, United States"
Matt And Kim,acct_1f24a0be-0f18-42ca-a727-ad781fb73e17,Sept - Oct US 2023,tour_d19e9f1a-e204-429d-88c4-e0bbc26cea2a,show_2a45c737-a553-4dec-814c-b5190bff99fe,2023-09-08,2023-09-08,DONE,520,543,USD,"Phoenix, AZ, United States"
Matt And Kim,acct_1f24a0be-0f18-42ca-a727-ad781fb73e17,Sept - Oct US 2023,tour_d19e9f1a-e204-429d-88c4-e0bbc26cea2a,show_0b703033-b36a-4867-b7d3-ce93cb519b1a,2023-09-09,2023-09-09,DONE,380,400,USD,"Sante Fe, NM, United States"
Matt And Kim,acct_1f24a0be-0f18-42ca-a727-ad781fb73e17,Sept - Oct US 2023,tour_d19e9f1a-e204-429d-88c4-e0bbc26cea2a,show_37804c4e-f38a-498f-9efe-54d7237d436a,2023-09-11,2023-09-11,DONE,690,1000,USD,"Dallas, TX, United States"
Matt And Kim,acct_1f24a0be-0f18-42ca-a727-ad781fb73e17,Sept - Oct US 2023,tour_d19e9f1a-e204-429d-88c4-e0bbc26cea2a,show_67211ea7-2f61-44d3-9dce-0613da676925,2023-09-12,2023-09-12,DONE,717,650,USD,"Austin, TX, United States"
Matt And Kim,acct_1f24a0be-0f18-42ca-a727-ad781fb73e17,Sept - Oct US 2023,tour_d19e9f1a-e204-429d-88c4-e0bbc26cea2a,show_af2312d3-dbae-4e88-b8f5-d7013d627811,2023-09-13,2023-09-13,DONE,623,5000,USD,"Houston, Texas, United States"
Matt And Kim,acct_1f24a0be-0f18-42ca-a727-ad781fb73e17,Sept - Oct US 2023,tour_d19e9f1a-e204-429d-88c4-e0bbc26cea2a,show_08683507-b609-4dfd-8d18-bd2e9dc9b1ca,2023-09-15,2023-09-15,DONE,1189,2000,USD,"Saint Petersburg, FL, United States"
Matt And Kim,acct_1f24a0be-0f18-42ca-a727-ad781fb73e17,Sept - Oct US 2023,tour_d19e9f1a-e204-429d-88c4-e0bbc26cea2a,show_a079fdef-e2b0-43e6-9c57-ede9843654bc,2023-09-16,2023-09-16,DONE,490,650,USD,"Fort Lauderdale, FL, United States"
Matt And Kim,acct_1f24a0be-0f18-42ca-a727-ad781fb73e17,Sept - Oct US 2023,tour_d19e9f1a-e204-429d-88c4-e0bbc26cea2a,show_f5039f56-5721-47be-9620-640f3918004b,2023-09-17,2023-09-17,DONE,433,1250,USD,"Orlando, FL, United States"
Matt And Kim,acct_1f24a0be-0f18-42ca-a727-ad781fb73e17,Sept - Oct US 2023,tour_d19e9f1a-e204-429d-88c4-e0bbc26cea2a,show_6c031d2a-8355-491b-80f3-9cb42602a1e7,2023-09-18,2023-09-18,DONE,501,1450,USD,"Atlanta, GA, United States"
Matt And Kim,acct_1f24a0be-0f18-42ca-a727-ad781fb73e17,Sept - Oct US 2023,tour_d19e9f1a-e204-429d-88c4-e0bbc26cea2a,show_5c5f269e-eb65-4a1f-b9f1-42e684d2ead5,2023-09-20,2023-09-20,DONE,557,1050,USD,"Asheville, NC, United States"
Matt And Kim,acct_1f24a0be-0f18-42ca-a727-ad781fb73e17,Sept - Oct US 2023,tour_d19e9f1a-e204-429d-88c4-e0bbc26cea2a,show_4864ab81-b572-4a8b-b0b2-29326cc3e0de,2023-09-21,2023-09-21,DONE,856,1200,USD,"Washington, DC, United States"
Matt And Kim,acct_1f24a0be-0f18-42ca-a727-ad781fb73e17,Sept - Oct US 2023,tour_d19e9f1a-e204-429d-88c4-e0bbc26cea2a,show_ec24a5f4-f616-4b93-aace-9a7a5baaf7c7,2023-09-22,2023-09-22,DONE,361,450,USD,"Washington, D.C, United States"
Matt And Kim,acct_1f24a0be-0f18-42ca-a727-ad781fb73e17,Sept - Oct US 2023,tour_d19e9f1a-e204-429d-88c4-e0bbc26cea2a,show_4f8cdaba-6a8d-4957-8199-35e78ff90532,2023-09-23,2023-09-23,DONE,667,1500,USD,"Baltimore, MD, United States"
Matt And Kim,acct_1f24a0be-0f18-42ca-a727-ad781fb73e17,Sept - Oct US 2023,tour_d19e9f1a-e204-429d-88c4-e0bbc26cea2a,show_d79b7fb0-c22b-45bf-85ca-3e99edf5549b,2023-09-26,2023-09-26,DONE,989,2425,USD,"Boston, MA, United States"
Matt And Kim,acct_1f24a0be-0f18-42ca-a727-ad781fb73e17,Sept - Oct US 2023,tour_d19e9f1a-e204-429d-88c4-e0bbc26cea2a,show_4340e1af-94ac-41f4-b794-8e8b3e073be7,2023-09-27,2023-09-27,DONE,952,1200,USD,"Philadelphia, PA, United States"
Matt And Kim,acct_1f24a0be-0f18-42ca-a727-ad781fb73e17,Sept - Oct US 2023,tour_d19e9f1a-e204-429d-88c4-e0bbc26cea2a,show_05d78c64-b48c-409b-8110-ae51759e9bd3,2023-09-28,2023-09-28,DONE,1331,0,USD,"Brooklyn, NY, United States"
Matt And Kim,acct_1f24a0be-0f18-42ca-a727-ad781fb73e17,Sept - Oct US 2023,tour_d19e9f1a-e204-429d-88c4-e0bbc26cea2a,show_68216fc9-8e43-4d7f-9bb3-3a69132fab7e,2023-09-29,2023-09-29,DONE,1133,1700,USD,"Columbus, OH, United States"
Matt And Kim,acct_1f24a0be-0f18-42ca-a727-ad781fb73e17,Sept - Oct US 2023,tour_d19e9f1a-e204-429d-88c4-e0bbc26cea2a,show_d06ca5d5-d962-4b1e-ae67-a7791b3cec1d,2023-09-30,2023-09-30,ACTIVE,0,20000,USD,"Ocean City, MD, United States"
Matt And Kim,acct_1f24a0be-0f18-42ca-a727-ad781fb73e17,Sept - Oct US 2023,tour_d19e9f1a-e204-429d-88c4-e0bbc26cea2a,show_7ef9b944-4043-49a9-8e24-626b325c977c,2023-10-02,2023-10-02,DONE,782,1000,USD,"Detroit, MI, United States"
Matt And Kim,acct_1f24a0be-0f18-42ca-a727-ad781fb73e17,Sept - Oct US 2023,tour_d19e9f1a-e204-429d-88c4-e0bbc26cea2a,show_13b76b30-c531-49dd-b307-1d59cac88526,2023-10-03,2023-10-03,DONE,763,1180,USD,"Chicago, IL, United States"
Matt And Kim,acct_1f24a0be-0f18-42ca-a727-ad781fb73e17,Sept - Oct US 2023,tour_d19e9f1a-e204-429d-88c4-e0bbc26cea2a,show_040f4ff6-f3df-4e0a-80dc-53c492c0f6c3,2023-10-04,2023-10-04,DONE,896,1550,USD,"Minneapolis, MN, United States"
Matt And Kim,acct_1f24a0be-0f18-42ca-a727-ad781fb73e17,Sept - Oct US 2023,tour_d19e9f1a-e204-429d-88c4-e0bbc26cea2a,show_d6877b57-3af4-432b-9f86-c7c08a13d523,2023-10-06,2023-10-06,DONE,1350,1600,USD,"Denver, CO, United States"
Matt And Kim,acct_1f24a0be-0f18-42ca-a727-ad781fb73e17,Sept - Oct US 2023,tour_d19e9f1a-e204-429d-88c4-e0bbc26cea2a,show_d7bc6f54-f71d-4112-95bb-ccda543d2cc2,2023-10-07,2023-10-07,DONE,617,600,USD,"Salt Lake City, UT, United States"
Matt And Kim,acct_1f24a0be-0f18-42ca-a727-ad781fb73e17,Sept - Oct US 2023,tour_d19e9f1a-e204-429d-88c4-e0bbc26cea2a,show_c2a5344c-851d-46ae-b7b2-6184c4e2728b,2023-10-10,2023-10-10,DONE,757,1500,USD,"Portland, OR, United States"
Matt And Kim,acct_1f24a0be-0f18-42ca-a727-ad781fb73e17,Sept - Oct US 2023,tour_d19e9f1a-e204-429d-88c4-e0bbc26cea2a,show_42d095d0-8871-474f-90e7-6f95b0ebf266,2023-10-10,2023-10-10,DONE,669,1500,USD,"Portland, OR, United States"
Matt And Kim,acct_1f24a0be-0f18-42ca-a727-ad781fb73e17,Sept - Oct US 2023,tour_d19e9f1a-e204-429d-88c4-e0bbc26cea2a,show_bc8fd10f-4693-47f4-8b6b-4eb50b7134b8,2023-10-12,2023-10-12,DONE,721,750,USD,"San Francisco, CA, United States"
Matt And Kim,acct_1f24a0be-0f18-42ca-a727-ad781fb73e17,Sept - Oct US 2023,tour_d19e9f1a-e204-429d-88c4-e0bbc26cea2a,show_38d9be95-79e9-4c80-8abf-80064d08bb02,2023-10-13,2023-10-13,DONE,708,1100,USD,"Los Angeles, CA, United States"
Matt And Kim,acct_1f24a0be-0f18-42ca-a727-ad781fb73e17,Sept - Oct US 2023,tour_d19e9f1a-e204-429d-88c4-e0bbc26cea2a,show_8cc7fa36-f097-49ea-b9aa-3a5693a999f3,2023-10-14,2023-10-14,DONE,952,0,USD,"San Diego, CA, United States"
Max,acct_c64e0c94-6577-4833-a78a-6f0a954e1172,MAX / BTR Tour 2023,tour_56f42cd0-4ba4-46b1-800b-9198a4c59560,show_6882efa4-853d-4d30-8728-c78b05451ea6,2023-06-22,2023-06-22,ACTIVE,0,12000,USD,"Fort Worth, , United States"
Max,acct_c64e0c94-6577-4833-a78a-6f0a954e1172,MAX / BTR Tour 2023,tour_56f42cd0-4ba4-46b1-800b-9198a4c59560,show_0ec680a4-a108-46d0-8c33-b8856972ae10,2023-06-24,2023-06-24,ACTIVE,0,0,USD,"Durant, OK, United States"
Max,acct_c64e0c94-6577-4833-a78a-6f0a954e1172,MAX / BTR Tour 2023,tour_56f42cd0-4ba4-46b1-800b-9198a4c59560,show_481187e8-e723-4cac-b571-ae70cff4229b,2023-06-25,2023-06-25,ACTIVE,0,10000,USD,"Southaven, MS, United States"
Max,acct_c64e0c94-6577-4833-a78a-6f0a954e1172,MAX / BTR Tour 2023,tour_56f42cd0-4ba4-46b1-800b-9198a4c59560,show_4f8d747c-1ade-4584-ae8b-11f7b01c4722,2023-06-27,2023-06-27,ACTIVE,0,18500,USD,"Charlotte, N.C., United States"
Max,acct_c64e0c94-6577-4833-a78a-6f0a954e1172,MAX / BTR Tour 2023,tour_56f42cd0-4ba4-46b1-800b-9198a4c59560,show_d4755300-dfd3-4fff-a3b6-06b0e3063cbf,2023-06-28,2023-06-28,ACTIVE,0,23000,USD,"Burgettstown, , United States"
Max,acct_c64e0c94-6577-4833-a78a-6f0a954e1172,MAX / BTR Tour 2023,tour_56f42cd0-4ba4-46b1-800b-9198a4c59560,show_c1c61e52-d0c1-4a69-bdd7-e5606592e14f,2023-06-30,2023-06-30,ACTIVE,0,16500,USD,"Holmdel, NJ, United States"
Max,acct_c64e0c94-6577-4833-a78a-6f0a954e1172,MAX / BTR Tour 2023,tour_56f42cd0-4ba4-46b1-800b-9198a4c59560,show_e3abd43f-ac6e-42b0-8ce7-74934f984358,2023-07-01,2023-07-01,ACTIVE,0,10000,USD,"Uncasville, CT, United States"
Max,acct_c64e0c94-6577-4833-a78a-6f0a954e1172,MAX / BTR Tour 2023,tour_56f42cd0-4ba4-46b1-800b-9198a4c59560,show_e6ea8639-2849-47ff-a45a-a905fbd0518c,2023-07-02,2023-07-02,ACTIVE,0,30000,USD,"Hershey, PA, United States"
Max,acct_c64e0c94-6577-4833-a78a-6f0a954e1172,MAX / BTR Tour 2023,tour_56f42cd0-4ba4-46b1-800b-9198a4c59560,show_9fd1a4e4-906e-4a37-9e73-6ce2b730fbf7,2023-07-03,2023-07-03,ACTIVE,0,25103,USD,"Saratoga Springs, New York, United States"
Midnight Oil (MH),acct_51457dec-c6fd-4fbd-8ef9-1804af511859,First Tour,tour_63851832-88af-46e5-a4cc-387326928606,show_829a3547-c1b5-47a0-9bcf-fe51236373ec,2022-06-01,2022-06-01,DONE,1800,2400,CAD,"Vancouver, BC, Canada"
Midnight Oil (MH),acct_51457dec-c6fd-4fbd-8ef9-1804af511859,First Tour,tour_63851832-88af-46e5-a4cc-387326928606,show_6ebbc489-e22f-41f7-910e-5775bcde4026,2022-06-04,2022-06-04,DONE,2000,2710,USD,"Oakland, CA, United States"
Midnight Oil (MH),acct_51457dec-c6fd-4fbd-8ef9-1804af511859,First Tour,tour_63851832-88af-46e5-a4cc-387326928606,show_28357dbb-e47e-479b-83c2-7ecc444e7396,2022-06-07,2022-06-07,DONE,2315,3700,USD,"Los Angeles, CA, United States"
Midnight Oil (MH),acct_51457dec-c6fd-4fbd-8ef9-1804af511859,First Tour,tour_63851832-88af-46e5-a4cc-387326928606,show_b1797390-720f-41c1-8bc0-74f0fe598ab7,2022-06-10,2022-06-10,DONE,2250,2500,USD,"Chicago, IL, United States"
Midnight Oil (MH),acct_51457dec-c6fd-4fbd-8ef9-1804af511859,First Tour,tour_63851832-88af-46e5-a4cc-387326928606,show_d29e4a14-c0fd-42d5-9fe9-320802e019d8,2022-06-13,2022-06-13,DONE,1584,2752,CAD,"Toronto, ON, Canada"
Midnight Oil (MH),acct_51457dec-c6fd-4fbd-8ef9-1804af511859,First Tour,tour_63851832-88af-46e5-a4cc-387326928606,show_be3e6afa-f7a3-41e5-aebf-8436201279a2,2022-06-16,2022-06-16,DONE,1547,3500,USD,"Boston, MA, United States"
Midnight Oil (MH),acct_51457dec-c6fd-4fbd-8ef9-1804af511859,First Tour,tour_63851832-88af-46e5-a4cc-387326928606,show_5077a7b7-09c9-45b6-948b-e216b41d2910,2022-06-19,2022-06-19,DONE,1788,2200,USD,"New York City, NY, United States"
Midnight Oil (MH),acct_51457dec-c6fd-4fbd-8ef9-1804af511859,First Tour,tour_63851832-88af-46e5-a4cc-387326928606,show_f6ef1144-7064-4725-a4e2-50d1201152e8,2022-06-22,2022-06-22,DONE,1071,2700,USD,"Philadelphia, PA, United States"
Midnight Oil (MH),acct_51457dec-c6fd-4fbd-8ef9-1804af511859,First Tour,tour_63851832-88af-46e5-a4cc-387326928606,show_48c5c9a9-f47c-495d-b6bc-0d6eae1ceaa1,2022-06-25,2022-06-25,DONE,2100,3000,USD,"Oxon Hill, Maryland, United States"
Midtown,acct_68b4508d-5ce9-4d88-b650-9c9cabe83c27,August - Dec 2022,tour_9cac6e48-da2f-4a20-ba90-4d4c4353e98a,show_e76189df-910f-47b2-ab99-00d6d94c36a2,2022-08-10,2022-08-10,DONE,250,250,USD,"Garwood, NJ, United States"
Midtown,acct_68b4508d-5ce9-4d88-b650-9c9cabe83c27,August - Dec 2022,tour_9cac6e48-da2f-4a20-ba90-4d4c4353e98a,show_ccf9fd9d-69b9-4484-9ca7-c645d97cc0c4,2022-09-17,2022-09-17,DONE,0,1600,USD,"Chicago, , United States"
Midtown,acct_68b4508d-5ce9-4d88-b650-9c9cabe83c27,August - Dec 2022,tour_9cac6e48-da2f-4a20-ba90-4d4c4353e98a,show_8c7ddd7a-ebb6-4722-a9e6-12cde00e5534,2022-09-18,2022-09-18,DONE,0,0,USD,"Chicago, IL, United States"
Midtown,acct_68b4508d-5ce9-4d88-b650-9c9cabe83c27,August - Dec 2022,tour_9cac6e48-da2f-4a20-ba90-4d4c4353e98a,show_6378ceb1-0d47-4687-8060-f79943416cc9,2022-09-21,2022-09-21,DONE,10842,11000,USD,"Newark, NJ, United States"
Midtown,acct_68b4508d-5ce9-4d88-b650-9c9cabe83c27,August - Dec 2022,tour_9cac6e48-da2f-4a20-ba90-4d4c4353e98a,show_22b28333-8ed9-4d46-97a4-6412d6ab1c16,2022-09-23,2022-09-23,DONE,7000,10000,USD,"Birmingham, Alambama, United States"
Midtown,acct_68b4508d-5ce9-4d88-b650-9c9cabe83c27,August - Dec 2022,tour_9cac6e48-da2f-4a20-ba90-4d4c4353e98a,show_83f79114-e28c-4e8e-a1e4-29dbfaee8848,2022-09-24,2022-09-24,DONE,12346,20737,USD,"Sunrise , FL, United States"
Midtown,acct_68b4508d-5ce9-4d88-b650-9c9cabe83c27,August - Dec 2022,tour_9cac6e48-da2f-4a20-ba90-4d4c4353e98a,show_cea6c8f4-5614-4e8d-8da4-8b45e0d45dad,2022-09-27,2022-09-27,DONE,10328,18043,USD,"Houston, TX, United States"
